,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2639,0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
2640,0,0.0,0,0.0,4,57.0,0.1,0.15,0.0,0.0,May,1,1,3,3,Returning_Visitor,True,False
2641,0,0.0,0,0.0,12,336.8,0.0,0.006666667,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
2642,0,0.0,0,0.0,6,74.0,0.0,0.02,0.0,0.0,Mar,2,4,6,8,Returning_Visitor,False,False
2643,0,0.0,0,0.0,14,244.75,0.0,0.014285714,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
2644,0,0.0,0,0.0,19,347.0,0.0,0.010526316,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
2645,1,11.0,0,0.0,26,651.0666667,0.0,0.016666667,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
2646,0,0.0,0,0.0,7,305.5,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
2647,3,66.33333333,0,0.0,12,368.68,0.04,0.084444444,21.24191985,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2648,9,162.625,0,0.0,37,841.3583333,0.000724638,0.0125,0.0,0.0,Sep,2,10,1,1,Returning_Visitor,False,False
2649,0,0.0,0,0.0,9,415.8333333,0.0,0.0125,0.0,0.0,Mar,3,2,9,2,New_Visitor,False,False
2650,0,0.0,0,0.0,11,116.5,0.036363636,0.075757576,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
2651,0,0.0,0,0.0,22,2473.25,0.009090909,0.013383838,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
2652,2,22.2,0,0.0,10,163.9,0.0,0.018181818,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2653,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True,False
2654,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
2655,0,0.0,0,0.0,6,203.0,0.1,0.108333333,0.0,0.0,May,1,1,3,4,Returning_Visitor,False,False
2656,0,0.0,0,0.0,10,72.0,0.08,0.11,0.0,0.6,May,3,2,1,6,Returning_Visitor,False,False
2657,5,127.2,2,33.0,93,2720.265368,0.007142857,0.034701976,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True,False
2658,1,38.2,0,0.0,24,1282.953333,0.034782609,0.049565217,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True,False
2659,0,0.0,0,0.0,6,203.0,0.0,0.033333333,0.0,0.0,Nov,4,1,2,3,Returning_Visitor,False,False
2660,1,28.0,0,0.0,115,1822.008117,0.001169591,0.007901699,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
2661,0,0.0,0,0.0,7,512.25,0.0,0.014285714,0.0,0.0,Dec,3,2,1,11,New_Visitor,False,False
2662,1,22.0,0,0.0,29,2209.75,0.0,0.035057471,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
2663,0,0.0,0,0.0,19,439.8333333,0.005555556,0.003703704,0.0,0.0,Mar,1,1,7,2,New_Visitor,False,False
2664,0,0.0,0,0.0,21,952.5333333,0.0,0.01,91.246,0.0,May,2,4,1,3,New_Visitor,False,True
2665,0,0.0,0,0.0,22,366.75,0.018181818,0.040909091,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
2666,8,119.0,0,0.0,31,1273.875,0.0,0.003921569,12.63441176,0.0,May,2,4,1,3,New_Visitor,False,True
2667,0,0.0,0,0.0,26,694.3,0.023076923,0.036410256,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
2668,3,36.0,1,395.0,12,343.5833333,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
2669,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,1,7,3,New_Visitor,False,False
2670,0,0.0,0,0.0,20,504.2333333,0.01,0.021666667,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
2671,2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,True,False
2672,0,0.0,0,0.0,8,316.0,0.0,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,False
2673,8,279.28,0,0.0,17,835.4180952,0.0,0.018571429,35.89140755,0.0,Aug,3,2,3,2,New_Visitor,False,True
2674,0,0.0,0,0.0,23,1202.75,0.0,0.004545455,0.0,0.0,Dec,8,13,9,20,Other,True,False
2675,8,130.55,4,214.1,18,385.75,0.0,0.013793103,0.0,0.0,Sep,2,2,6,4,New_Visitor,False,False
2676,5,27.4,0,0.0,5,51.2,0.0,0.005,0.0,0.0,Aug,2,2,2,2,New_Visitor,False,True
2677,1,0.0,0,0.0,21,921.6233333,0.0,0.01,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False
2678,2,28.0,0,0.0,6,170.8333333,0.0,0.007142857,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
2679,0,0.0,0,0.0,2,222.0,0.0,0.1,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,True,False
2680,0,0.0,0,0.0,62,2232.45,0.008196721,0.039726776,0.0,0.4,May,2,2,6,4,Returning_Visitor,False,False
2681,11,251.3090909,2,1655.4,80,1249.048358,0.003571429,0.013743735,8.517221252,0.0,Sep,3,2,4,2,Returning_Visitor,True,False
2682,1,508.8,0,0.0,7,379.8,0.0,0.05,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
2683,5,136.0,0,0.0,30,2205.666667,0.0,0.012121212,47.26060606,0.0,May,2,2,4,6,Returning_Visitor,False,True
2684,1,10.0,1,342.5,55,3165.958333,0.005660377,0.032620545,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,True,False
2685,0,0.0,1,18.0,36,833.0833333,0.032432432,0.055225225,0.0,1.0,May,1,1,7,3,Returning_Visitor,True,False
2686,0,0.0,0,0.0,18,432.7666667,0.0,0.027777778,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
2687,0,0.0,0,0.0,3,125.0,0.05,0.075,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
2688,12,238.4833333,0,0.0,13,269.2333333,0.0,0.01,0.0,0.0,Dec,2,10,1,3,New_Visitor,False,False
2689,0,0.0,0,0.0,17,212.8333333,0.041176471,0.067647059,0.0,0.4,May,1,1,4,3,Returning_Visitor,False,False
2690,12,264.9,2,11.0,24,1032.3,0.020430108,0.036190476,0.0,0.0,Dec,1,1,9,1,Returning_Visitor,True,False
2691,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.2,May,2,2,3,1,Returning_Visitor,False,False
2692,0,0.0,0,0.0,21,1077.25,0.019047619,0.047619048,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
2693,3,17.0,0,0.0,62,1493.353846,0.00952381,0.04031746,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2694,1,123.0,0,0.0,7,181.5,0.0,0.025,64.7325,0.0,Mar,2,2,1,2,New_Visitor,True,True
2695,0,0.0,0,0.0,23,996.4380952,0.0,0.019927536,0.0,0.8,May,3,2,8,4,Returning_Visitor,False,False
2696,0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2697,0,0.0,0,0.0,8,240.0,0.0,0.028571429,58.788,0.2,May,2,2,3,2,New_Visitor,False,True
2698,0,0.0,0,0.0,5,147.5,0.0,0.04,0.0,0.0,Dec,2,2,2,8,Returning_Visitor,False,False
2699,4,793.5,0,0.0,61,2440.473611,0.00625,0.014867424,12.58179402,0.0,Nov,3,2,9,2,Returning_Visitor,True,False
2700,0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False
2701,0,0.0,0,0.0,21,344.1714286,0.007017544,0.007017544,13.59007196,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
2702,0,0.0,0,0.0,14,317.0666667,0.035714286,0.05,0.0,0.0,Aug,1,1,9,3,Returning_Visitor,False,False
2703,0,0.0,0,0.0,32,749.25,0.0,0.00625,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
2704,4,75.1,0,0.0,7,102.7,0.0,0.011111111,0.0,0.0,Sep,2,4,6,2,Returning_Visitor,False,True
2705,2,197.0,4,219.0,53,1518.761111,0.007272727,0.005454545,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,True,False
2706,0,0.0,0,0.0,19,557.35,0.0,0.029824561,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,True,False
2707,0,0.0,0,0.0,27,1871.9,0.014814815,0.020740741,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,False,False
2708,0,0.0,0,0.0,25,1320.5,0.0,0.030666667,0.0,0.8,May,2,10,1,1,Returning_Visitor,False,False
2709,16,237.35,0,0.0,46,1143.833333,0.009803922,0.014488017,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True,False
2710,0,0.0,0,0.0,10,314.75,0.006666667,0.046666667,0.0,0.0,Nov,4,2,9,3,Returning_Visitor,False,False
2711,3,40.0,0,0.0,10,423.6666667,0.0,0.018181818,0.0,0.0,May,4,2,1,11,Returning_Visitor,True,False
2712,5,119.0,0,0.0,49,1143.348504,0.0,0.008595388,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
2713,1,27.0,0,0.0,4,467.0,0.0,0.025,0.0,0.0,May,1,1,1,4,New_Visitor,False,False
2714,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,False
2715,1,6.0,0,0.0,41,634.6666667,0.012698413,0.024285714,0.0,0.0,May,2,4,7,3,Returning_Visitor,False,False
2716,1,0.0,0,0.0,15,541.0625,0.052380952,0.093809524,0.0,0.0,Dec,2,4,5,1,Returning_Visitor,False,False
2717,0,0.0,0,0.0,12,460.2,0.061111111,0.111111111,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,False,False
2718,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0.0,Dec,3,2,1,2,Returning_Visitor,True,True
2719,5,174.3,0,0.0,39,794.7131148,0.032954545,0.056528671,0.0,0.0,Sep,1,2,1,1,Returning_Visitor,False,False
2720,0,0.0,0,0.0,3,9.0,0.066666667,0.133333333,0.0,0.0,May,2,2,2,3,Returning_Visitor,True,False
2721,2,11.0,0,0.0,36,474.3066667,0.0,0.015714286,47.65907425,0.0,June,4,1,2,4,Returning_Visitor,False,False
2722,3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,Jul,1,1,3,4,New_Visitor,False,False
2723,0,0.0,0,0.0,37,2960.971429,0.036936937,0.062012012,0.0,0.0,Oct,1,1,1,1,Returning_Visitor,False,False
2724,0,0.0,0,0.0,28,630.0833333,0.013580247,0.032839506,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,False
2725,0,0.0,0,0.0,27,845.5,0.0,0.007407407,0.0,0.0,Mar,4,1,1,11,Returning_Visitor,True,False
2726,0,0.0,0,0.0,7,284.5,0.0,0.028571429,128.4686939,0.0,Dec,2,2,4,10,Returning_Visitor,False,True
2727,2,19.0,0,0.0,11,658.9166667,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2728,2,303.2,0,0.0,13,181.0666667,0.0,0.016666667,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
2729,4,63.6,0,0.0,27,459.9636364,0.007407407,0.033950617,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
2730,1,32.75,1,11.0,43,2949.55,0.015909091,0.027164502,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
2731,3,112.75,0,0.0,15,658.75,0.0,0.011111111,0.0,0.0,Nov,3,2,6,2,New_Visitor,False,False
2732,0,0.0,0,0.0,3,65.0,0.111111111,0.177777778,0.0,0.0,May,3,2,2,1,Returning_Visitor,False,False
2733,6,60.13636364,2,522.1666667,83,3708.383949,0.002420052,0.012547833,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
2734,1,36.0,0,0.0,17,538.2878788,0.0,0.017708333,18.370625,0.0,May,1,1,1,4,Returning_Visitor,False,False
2735,8,108.3844538,0,0.0,65,2008.900974,0.001449275,0.02037037,17.43149651,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
2736,0,0.0,0,0.0,10,199.6666667,0.01,0.045,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
2737,0,0.0,0,0.0,4,135.6666667,0.05,0.025,0.0,0.4,Feb,3,3,1,4,Returning_Visitor,False,False
2738,0,0.0,0,0.0,5,132.0,0.0,0.04,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
2739,8,211.9642857,0,0.0,26,1382.66514,0.017283951,0.02287478,0.0,0.6,May,3,2,7,4,Returning_Visitor,False,False
2740,8,233.25,2,9.0,38,2277.555556,0.0,0.004761905,0.0,0.0,Dec,2,4,1,2,New_Visitor,True,False
2741,1,49.5,0,0.0,9,350.25,0.0,0.035714286,0.0,0.0,Dec,2,2,1,7,New_Visitor,True,False
2742,1,27.5,0,0.0,114,1403.720238,0.0,0.000589971,255.5691579,0.0,Nov,4,5,2,8,Returning_Visitor,False,True
2743,0,0.0,2,76.5,22,850.5333333,0.004545455,0.03446281,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
2744,1,39.2,0,0.0,23,526.0,0.0,0.002173913,0.0,0.0,Oct,4,2,3,2,Returning_Visitor,False,False
2745,0,0.0,3,341.3333333,59,2946.6,0.003278689,0.007962529,9.380377049,0.0,May,1,1,6,2,Returning_Visitor,True,True
2746,4,162.0,3,75.5,4,158.5,0.0,0.016666667,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
2747,0,0.0,0,0.0,33,655.875,0.0,0.015151515,0.0,0.0,Nov,2,2,2,13,Returning_Visitor,False,False
2748,0,0.0,0,0.0,6,916.25,0.0,0.006666667,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,False
2749,2,7.0,0,0.0,63,2219.866667,0.003174603,0.023129252,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,False
2750,0,0.0,0,0.0,12,1145.416667,0.009090909,0.048484848,0.0,0.0,Nov,3,2,8,10,Returning_Visitor,True,False
2751,4,766.8333333,0,0.0,217,4153.276587,7.09e-05,0.005893497,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
2752,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,False
2753,0,0.0,0,0.0,14,487.3209524,0.0,0.002380952,47.32661324,0.0,Oct,3,2,1,2,New_Visitor,False,True
2754,0,0.0,0,0.0,7,486.5,0.0,0.028571429,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,False
2755,9,509.8333333,2,23.0,27,1438.854167,0.020952381,0.043333333,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
2756,0,0.0,0,0.0,13,687.5,0.0,0.033333333,0.0,0.6,May,2,2,4,6,Returning_Visitor,False,False
2757,0,0.0,0,0.0,6,137.0,0.066666667,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
2758,0,0.0,0,0.0,44,784.8833333,0.0,0.004761905,360.9533839,0.0,Dec,8,13,9,20,Other,False,True
2759,5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,Mar,2,2,8,2,Returning_Visitor,False,True
2760,0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,Jul,1,1,4,3,Returning_Visitor,False,False
2761,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
2762,0,0.0,0,0.0,4,27.5,0.1,0.15,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
2763,4,136.5,0,0.0,130,3507.365152,0.022807018,0.042471564,0.0,0.0,Sep,2,4,2,1,Returning_Visitor,False,False
2764,5,47.33333333,0,0.0,4,34.83333333,0.028571429,0.035714286,0.0,0.0,May,3,2,2,5,Returning_Visitor,False,False
2765,1,0.0,0,0.0,24,991.4222222,0.0,0.008333333,17.62211147,0.0,Nov,2,2,4,2,New_Visitor,True,True
2766,0,0.0,0,0.0,9,1397.666667,0.022222222,0.027777778,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
2767,0,0.0,2,26.0,90,4875.609432,0.01978022,0.044796184,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,True
2768,1,11.0,0,0.0,20,1166.333333,0.0,0.002631579,14.1273698,0.0,Nov,2,2,2,2,Returning_Visitor,True,True
2769,0,0.0,0,0.0,24,381.25,0.0125,0.0625,0.0,0.0,Nov,2,2,1,11,New_Visitor,True,False
2770,0,0.0,0,0.0,12,249.5,0.005555556,0.025,0.0,0.0,Mar,2,7,7,1,Returning_Visitor,False,False
2771,5,121.2666667,0,0.0,8,114.6,0.0,0.01,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
2772,3,242.0,0,0.0,12,286.0,0.0,0.014285714,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,False
2773,1,4.0,0,0.0,37,1828.375,0.0,0.013888889,8.258088766,0.0,Nov,4,1,2,3,Returning_Visitor,False,True
2774,0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,June,1,1,1,2,Returning_Visitor,True,False
2775,4,32.33333333,0,0.0,18,374.6,0.0,0.010526316,0.0,0.0,Sep,2,2,3,3,New_Visitor,False,False
2776,2,124.0,1,9.0,109,3731.138116,0.004861111,0.015244789,0.0,0.2,May,1,1,3,4,Returning_Visitor,False,False
2777,0,0.0,0,0.0,11,292.9,0.028,0.11952381,0.0,0.0,Feb,2,4,3,1,Returning_Visitor,False,False
2778,1,139.5,0,0.0,18,816.8333333,0.0,0.005263158,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
2779,3,35.0,3,32.5,290,11240.97669,0.012382578,0.024237631,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
2780,0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False
2781,0,0.0,0,0.0,4,464.6666667,0.0,0.025,0.0,0.6,May,3,2,1,1,Returning_Visitor,False,False
2782,1,390.0,0,0.0,26,1325.833333,0.007692308,0.025641026,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
2783,5,200.5,0,0.0,49,837.4166667,0.0,0.008333333,28.16275,0.0,May,2,2,1,3,New_Visitor,False,True
2784,1,21.0,3,116.0,21,613.6666667,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
2785,4,68.73333333,0,0.0,44,2498.866667,0.0,0.014444444,11.33062869,0.0,Oct,2,2,4,1,Returning_Visitor,False,True
2786,0,0.0,0,0.0,7,87.0,0.0,0.028571429,0.0,0.0,Dec,8,13,9,20,Other,False,False
2787,0,0.0,0,0.0,6,114.4166667,0.0,0.016666667,0.0,0.0,Nov,3,2,1,6,New_Visitor,True,False
2788,12,275.5166667,2,288.375,60,1276.594048,0.0,0.00952381,5.45243266,0.0,Nov,4,1,1,2,Returning_Visitor,False,True
2789,5,113.6666667,0,0.0,25,733.1666667,0.006896552,0.041609195,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,False,False
2790,2,11.0,0,0.0,38,938.9333333,0.039473684,0.06622807,0.0,0.0,June,3,2,2,3,Returning_Visitor,False,False
2791,2,28.66666667,0,0.0,12,224.1666667,0.0,0.023333333,44.73466667,0.0,Mar,3,2,6,2,Returning_Visitor,False,True
2792,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,8,New_Visitor,True,False
2793,10,154.0229167,0,0.0,50,1388.052366,0.008611111,0.02038584,18.19675574,0.0,Sep,3,2,3,4,Returning_Visitor,False,False
2794,3,74.0,0,0.0,44,844.9416667,0.004444444,0.015925926,0.0,0.0,Dec,1,2,1,10,Returning_Visitor,False,False
2795,0,0.0,0,0.0,4,259.0,0.1,0.15,0.0,0.6,May,2,4,3,1,Returning_Visitor,False,False
2796,0,0.0,0,0.0,14,197.5,0.021428571,0.042857143,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
2797,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,3,2,3,6,Returning_Visitor,False,False
2798,0,0.0,0,0.0,38,454.2891775,0.011111111,0.014074074,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
2799,0,0.0,0,0.0,16,462.7333333,0.0125,0.046875,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
2800,2,55.4,0,0.0,20,654.2,0.0,0.00952381,0.0,0.0,Sep,4,1,1,2,New_Visitor,True,False
2801,3,81.0,0,0.0,19,448.0333333,0.0,0.012857143,0.0,0.0,May,3,2,5,4,Returning_Visitor,True,False
2802,0,0.0,0,0.0,6,600.0,0.0,0.033333333,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
2803,3,131.75,0,0.0,52,1701.857143,0.0032,0.01918951,0.0,0.0,May,1,1,5,1,Returning_Visitor,False,False
2804,1,27.2,0,0.0,71,1722.721127,0.005555556,0.034027778,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,False
2805,10,392.0,2,193.1666667,106,3711.605357,0.001754386,0.012573099,0.850509525,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
2806,4,122.25,0,0.0,45,2007.522619,0.013043478,0.018657031,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
2807,11,167.1666667,6,348.0,172,4086.144897,0.000555556,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,False,False
2808,0,0.0,0,0.0,9,1331.0,0.022222222,0.044444444,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
2809,0,0.0,0,0.0,16,885.75,0.0,0.025,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
2810,5,53.5,0,0.0,57,2874.966667,0.003278689,0.016721311,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
2811,0,0.0,0,0.0,17,2186.961538,0.01875,0.02422619,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
2812,8,628.3666667,1,0.0,131,4044.465674,0.008889185,0.030612404,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False
2813,3,23.0,0,0.0,6,83.0,0.0,0.014285714,0.0,0.0,Mar,2,2,6,2,New_Visitor,False,False
2814,7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
2815,7,198.75,0,0.0,20,818.5833333,0.0,0.002777778,0.0,0.0,Dec,3,2,4,8,New_Visitor,False,False
2816,0,0.0,0,0.0,5,95.5,0.0,0.013333333,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
2817,0,0.0,0,0.0,8,111.6666667,0.0,0.025,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
2818,0,0.0,0,0.0,20,1078.583117,0.011111111,0.025925926,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,False
2819,1,53.0,0,0.0,13,417.0,0.0,0.018181818,72.788,0.4,May,1,1,1,3,New_Visitor,False,True
2820,6,65.0,0,0.0,4,40.0,0.0,0.014285714,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
2821,0,0.0,0,0.0,5,182.625,0.0,0.008,0.0,0.0,Dec,3,2,8,13,Returning_Visitor,False,False
2822,9,417.25,0,0.0,42,922.2083333,0.0,0.024074074,0.0,1.0,May,4,1,1,3,Returning_Visitor,True,False
2823,0,0.0,0,0.0,3,1.0,0.133333333,0.133333333,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
2824,5,244.5,0,0.0,21,998.4,0.004,0.008666667,41.86896,0.0,May,3,3,1,4,Returning_Visitor,False,True
2825,3,33.0,2,84.5,4,46.5,0.0,0.010666667,0.0,0.0,Mar,2,2,5,8,New_Visitor,False,False
2826,0,0.0,0,0.0,20,333.0,0.021052632,0.036842105,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
2827,0,0.0,0,0.0,2,9.0,0.0,0.05,0.0,0.0,Dec,3,2,3,10,New_Visitor,False,False
2828,0,0.0,0,0.0,26,852.7666667,0.001923077,0.024166667,0.0,1.0,May,3,2,4,1,Returning_Visitor,True,False
2829,2,30.0,1,148.5,24,1530.194444,0.007407407,0.014814815,10.10222222,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
2830,0,0.0,0,0.0,15,212.8,0.019047619,0.042857143,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2831,0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
2832,5,230.3333333,2,64.0,33,964.047619,0.0,0.022857143,0.0,0.0,May,3,2,7,6,Returning_Visitor,False,False
2833,9,201.3666667,1,204.0,116,2764.290278,0.000655738,0.005854801,42.7752197,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
2834,0,0.0,0,0.0,10,203.0,0.0,0.026666667,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
2835,2,268.0,2,84.0,46,1679.666667,0.012,0.026,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
2836,4,76.0,0,0.0,39,1936.55,0.004761905,0.023809524,5.51397619,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
2837,1,8.0,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0.0,Nov,2,2,2,11,Returning_Visitor,True,True
2838,2,58.4,0,0.0,84,3528.69125,0.01577381,0.039900794,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
2839,0,0.0,0,0.0,31,835.2380952,0.0,0.009811828,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
2840,2,44.0,0,0.0,16,672.5,0.005555556,0.025925926,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
2841,0,0.0,0,0.0,39,794.16,0.0,0.012820513,0.0,0.0,Sep,4,2,1,4,Returning_Visitor,False,False
2842,1,10.0,0,0.0,16,120.0,0.053333333,0.08,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
2843,0,0.0,0,0.0,11,1027.0,0.0,0.054545455,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,False
2844,0,0.0,0,0.0,5,135.75,0.04,0.053333333,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
2845,6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2846,2,1145.25,3,91.30357143,46,2756.19246,0.0,0.01765792,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
2847,0,0.0,1,37.2,28,761.5,0.006896552,0.032183908,0.0,0.0,Jul,2,5,1,1,Returning_Visitor,False,False
2848,4,182.0,0,0.0,15,484.0,0.0,0.015686275,0.0,0.0,May,2,6,9,3,Returning_Visitor,False,False
2849,0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,False
2850,0,0.0,0,0.0,6,399.0,0.0,0.033333333,0.0,0.0,May,4,2,4,4,Returning_Visitor,False,False
2851,0,0.0,0,0.0,8,92.25,0.041666667,0.066666667,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
