age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,185611,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
31,Private,355337,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,Private,100928,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
62,Self-emp-not-inc,281411,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,7,United-States,>50K
19,Private,198756,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,20,United-States,<=50K
34,Private,69569,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
43,Private,351950,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,159180,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,265245,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,153023,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
58,Private,296671,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,171288,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,4,United-States,<=50K
29,Private,72225,Some-college,10,Never-married,Tech-support,Not-in-family,Other,Male,2174,0,40,United-States,<=50K
27,Private,189317,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,Ecuador,<=50K
23,?,30277,Some-college,10,Never-married,?,Own-child,White,Female,0,0,13,United-States,<=50K
24,Private,105250,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
36,Private,217109,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,164978,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
25,?,224826,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,199459,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
41,Private,101249,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,?,99529,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,0,0,25,?,>50K
22,Private,186209,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,32,United-States,<=50K
43,?,309808,Some-college,10,Widowed,?,Unmarried,Black,Female,0,0,8,United-States,<=50K
26,Self-emp-inc,204212,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
39,Private,79030,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,Private,256243,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,?,<=50K
22,Private,233968,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
51,Private,214791,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Federal-gov,319955,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
23,Private,189987,Assoc-acdm,12,Never-married,Tech-support,Other-relative,White,Female,0,0,16,United-States,<=50K
37,Private,326579,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,Private,403858,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,60,?,>50K
60,Local-gov,43689,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
28,?,325954,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,50,United-States,>50K
29,Private,164666,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
26,Private,223083,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1577,43,United-States,>50K
54,Private,217381,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1664,40,South,>50K
50,State-gov,234480,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,287609,Some-college,10,Never-married,Exec-managerial,Other-relative,Black,Female,0,0,40,United-States,<=50K
35,State-gov,147385,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
56,Self-emp-not-inc,24112,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
18,?,225108,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
48,Private,126711,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,>50K
56,Federal-gov,126827,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,155331,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,Private,237949,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,368077,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,50,United-States,<=50K
54,Self-emp-inc,99498,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,8,United-States,<=50K
44,Private,252060,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,24,Haiti,<=50K
20,Private,291918,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
37,?,189312,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,151386,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,85342,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
32,Private,80520,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,15,England,<=50K
36,State-gov,172892,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
38,Private,180604,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Federal-gov,47729,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,299212,Some-college,10,Divorced,Exec-managerial,Other-relative,Other,Female,99999,0,40,United-States,>50K
21,Private,34109,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
29,Private,163707,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Local-gov,111006,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
63,Private,189951,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1464,0,35,United-States,<=50K
50,Private,202056,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,171418,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1719,35,United-States,<=50K
23,Private,135930,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Private,247765,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,105801,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
61,Local-gov,209648,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
24,State-gov,173413,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Private,208075,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
43,Private,195154,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
32,Private,275985,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,England,>50K
21,Private,204083,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,2865,0,40,United-States,<=50K
31,Private,121977,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Local-gov,84381,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States,<=50K
45,Private,41461,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
48,Private,182421,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
19,Private,405461,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
26,Private,208322,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,38,United-States,<=50K
56,Private,89556,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,45,United-States,>50K
43,Self-emp-not-inc,111886,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,>50K
41,Local-gov,216011,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
42,Federal-gov,21526,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Local-gov,255158,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
49,Self-emp-not-inc,356998,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,75,United-States,<=50K
34,Federal-gov,187594,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,202930,9th,5,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,15,Haiti,<=50K
41,Self-emp-inc,315468,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
57,Self-emp-inc,384933,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,7298,0,40,United-States,>50K
39,Private,181956,Bachelors,13,Divorced,Sales,Unmarried,White,Male,4444,0,40,?,<=50K
37,Self-emp-inc,164717,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,222872,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,10,United-States,<=50K
47,Local-gov,133326,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,Private,127493,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,43,United-States,<=50K
48,Self-emp-inc,241685,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,242049,9th,5,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Cuba,<=50K
33,Private,55409,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,<=50K
18,Private,282320,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
20,?,198260,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
19,Private,286525,Some-college,10,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,25,United-States,<=50K
41,Private,172077,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
24,Private,310175,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,<=50K
46,Private,184422,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,>50K
24,Private,102749,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
25,Private,122103,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
41,Private,182875,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,104990,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1848,50,United-States,<=50K
23,?,265074,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
53,Self-emp-not-inc,183052,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,457630,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
56,Private,149806,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
27,?,480596,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
20,Local-gov,333129,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,Poland,<=50K
19,?,78804,HS-grad,9,Never-married,?,Own-child,Other,Female,0,0,20,United-States,<=50K
27,Private,225092,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,Yugoslavia,<=50K
32,Private,183621,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
54,Federal-gov,58895,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
51,Local-gov,198378,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,183306,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
24,Local-gov,389795,Some-college,10,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
17,Private,159409,10th,6,Never-married,Exec-managerial,Other-relative,White,Male,0,0,16,United-States,<=50K
24,Private,327868,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
42,Federal-gov,132952,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
38,?,177271,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,0,0,28,Puerto-Rico,<=50K
19,Self-emp-not-inc,265114,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,152147,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
31,Private,249602,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,70,United-States,>50K
41,Private,125579,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Local-gov,56963,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K
49,Private,192955,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,7688,0,30,?,>50K
50,Private,152764,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Federal-gov,287140,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,>50K
23,Self-emp-inc,25282,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,85094,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,50,United-States,<=50K
42,Private,159958,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
40,State-gov,32702,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,>50K
57,?,254905,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,0,36,United-States,<=50K
23,Private,127242,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
70,?,362836,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,58359,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,State-gov,185563,Assoc-voc,11,Divorced,Protective-serv,Unmarried,White,Female,0,0,50,United-States,<=50K
53,Self-emp-inc,151780,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
21,Private,269126,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Puerto-Rico,<=50K
59,Local-gov,71451,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
34,Private,81242,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
67,Self-emp-not-inc,174388,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
66,Local-gov,318574,Doctorate,16,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,27828,0,30,?,>50K
50,Private,214527,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,152521,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
44,Private,32433,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,214127,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,314829,Preschool,1,Divorced,Transport-moving,Not-in-family,White,Male,0,0,44,Mexico,<=50K
46,?,257667,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
24,Private,153418,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
52,State-gov,159885,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,234181,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,71756,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,40638,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
27,Private,293189,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,5508,0,50,United-States,>50K
46,Private,216335,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,?,199123,HS-grad,9,Separated,?,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,61180,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,7688,0,40,United-States,>50K
59,?,144776,Masters,14,Widowed,?,Not-in-family,White,Male,0,0,32,United-States,<=50K
38,Local-gov,293481,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
63,Private,72829,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
46,Private,327904,5th-6th,3,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,0,0,40,?,<=50K
50,Private,103272,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,66,United-States,>50K
50,Local-gov,215063,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
46,?,173200,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,1902,60,United-States,>50K
23,Private,108783,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
22,?,60610,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,>50K
40,Private,116981,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
25,Federal-gov,101355,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
19,Private,280429,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,21,United-States,<=50K
60,?,282926,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
40,Private,133675,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,36,United-States,<=50K
63,?,208546,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
27,Private,103043,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Female,0,0,40,United-States,<=50K
25,Private,192691,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
42,Private,106981,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,316191,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,?,97871,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
24,State-gov,225606,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,184507,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,<=50K
18,Private,334542,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
63,Federal-gov,162175,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,327152,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
57,Private,109809,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,58,United-States,>50K
33,Self-emp-not-inc,188815,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,30,Yugoslavia,>50K
53,Private,150383,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Private,114421,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,101525,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,9,United-States,<=50K
28,Self-emp-not-inc,121027,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,2197,0,55,United-States,<=50K
32,Private,153782,11th,7,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Self-emp-inc,161887,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,_RARE_,187062,Bachelors,13,Married-civ-spouse,?,Husband,Other,Male,0,0,40,United-States,<=50K
55,Private,177187,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
18,Private,428463,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
40,Private,105048,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
18,Private,296256,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
46,Private,175107,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
51,Local-gov,166341,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
55,Private,171333,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
46,Private,239501,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
28,Local-gov,117944,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
17,Private,395169,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
26,Private,66487,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,164392,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,85166,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,20,United-States,<=50K
33,Private,280387,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,<=50K
55,Private,136663,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
39,Private,211789,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,291760,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
50,Private,142138,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
48,Private,106485,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,36,United-States,<=50K
56,Private,205233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States,>50K
32,Private,228385,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
55,Self-emp-not-inc,102646,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K
38,Self-emp-inc,123287,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K
34,Private,126480,HS-grad,9,Married-spouse-absent,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
52,Federal-gov,206375,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K
45,Self-emp-not-inc,97952,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
40,Private,46663,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,136862,11th,7,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
20,Private,306618,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,99304,5th-6th,3,Divorced,Craft-repair,Own-child,White,Male,0,0,40,?,<=50K
41,Private,228332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,181513,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,<=50K
38,Private,71379,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,211968,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
64,?,75885,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,3,United-States,<=50K
23,Private,104121,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,149237,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2103,0,40,United-States,>50K
18,Private,315638,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,Local-gov,292982,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,14550,0,40,United-States,>50K
55,Self-emp-not-inc,64793,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,<=50K
26,Private,79328,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,Japan,<=50K
23,Private,183103,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,83959,Some-college,10,Never-married,?,Own-child,White,Female,0,0,12,United-States,<=50K
42,Local-gov,180672,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Nicaragua,<=50K
34,Private,150315,HS-grad,9,Never-married,Other-service,Unmarried,Other,Female,0,0,45,United-States,<=50K
52,Private,317517,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
71,Local-gov,43140,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,32,United-States,<=50K
30,Self-emp-not-inc,178512,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
17,?,178398,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
52,Private,53801,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
