k,dim1,dim2,dim3,tvd,mae,max,l1d,l2d,hellinger,jensen_shannon,dataset,synthesizer
k=3,fnlwgt,occupation,race,0.24736436509561444,0.003320327048263281,0.055444767208550017,0.49472873019122887,0.09595555477836946,0.2214546163740241,0.047400197807785,adult,gaussian_copula
k=3,fnlwgt,occupation,sex,0.24444910691617872,0.008148303563872623,0.051323417550468854,0.48889821383235743,0.09261628083079829,0.21445181050467185,0.04493668869383742,adult,gaussian_copula
k=3,education,occupation,workclass,0.504220078620859,0.004668704431674621,0.0621612784079276,1.008440157241718,0.14142577024751296,0.4532136755324254,0.18752864874064717,adult,gaussian_copula
k=3,education,occupation,relationship,0.438457739650301,0.004059793885650935,0.02981369640882847,0.876915479300602,0.10246501192781464,0.37262104451619427,0.13078026969565607,adult,gaussian_copula
k=3,education,occupation,race,0.42955099627369886,0.004853683573714111,0.06669563899922198,0.8591019925473977,0.15835506299934735,0.3665194018096697,0.12709987863159183,adult,gaussian_copula
k=3,education,occupation,sex,0.42752637975512875,0.011875732770975799,0.056857011588387046,0.8550527595102575,0.14969791478790984,0.36551261526208345,0.12648982386067253,adult,gaussian_copula
k=3,education-num,occupation,workclass,0.4359526145530486,0.006054897424347897,0.06266691454076409,0.8719052291060972,0.13985691397892544,0.39399293431553145,0.1436692556650239,adult,gaussian_copula
k=3,education-num,occupation,relationship,0.2919705769624503,0.004055146902256255,0.04406029646615618,0.5839411539249006,0.09519409313602144,0.29482120772989856,0.08221779335212945,adult,gaussian_copula
k=3,education-num,occupation,race,0.30170760165431393,0.00507071599419015,0.10106257401416813,0.6034152033086279,0.14286122773622842,0.28845802258120445,0.07904164295917404,adult,gaussian_copula
k=3,education-num,occupation,sex,0.2995629056959175,0.012481787737329894,0.08851888538552885,0.599125811391835,0.1397319710995613,0.28946940478163974,0.08008275012322377,adult,gaussian_copula
k=3,marital-status,occupation,workclass,0.36486229474632487,0.0034420971202483476,0.039517661029441875,0.7297245894926497,0.10876208327895326,0.35969379245611427,0.11949515610951578,adult,gaussian_copula
k=3,marital-status,occupation,relationship,0.4976118709307563,0.004607517323432929,0.08216,0.9952237418615126,0.17865369102434578,0.5411639377815517,0.2306503508354174,adult,gaussian_copula
k=3,marital-status,occupation,race,0.25853193644813893,0.002904853218518415,0.06073180950821015,0.5170638728962779,0.11685766425106041,0.23586587415623242,0.053770506790267056,adult,gaussian_copula
k=3,marital-status,occupation,sex,0.3101298636419475,0.008614718434498542,0.05453352524466647,0.620259727283895,0.13426215258391705,0.28570443006271773,0.07834255277520026,adult,gaussian_copula
k=3,capital-gain,occupation,workclass,0.33262126694238564,0.01847895927457698,0.09842701936857623,0.6652425338847713,0.17468225220991532,0.32775042270356364,0.10068637881871835,adult,gaussian_copula
k=3,capital-gain,occupation,relationship,0.23014835510421355,0.012786019728011863,0.05325556201629747,0.4602967102084271,0.11703327314866775,0.18447638582279471,0.03361710982054484,adult,gaussian_copula
k=3,capital-gain,occupation,race,0.22549241963883546,0.015032827975922364,0.10684602678023014,0.4509848392776709,0.16084966700732364,0.1822255489729612,0.03273378995534271,adult,gaussian_copula
k=3,capital-gain,occupation,sex,0.23340207198722412,0.03890034533120402,0.09800338888661397,0.46680414397444825,0.16295767785887533,0.1862701177538832,0.034157853149168804,adult,gaussian_copula
k=3,capital-loss,occupation,workclass,0.33262126694238564,0.01847895927457698,0.09842701936857623,0.6652425338847713,0.17468225220991532,0.32775042270356364,0.10068637881871835,adult,gaussian_copula
k=3,capital-loss,occupation,relationship,0.23014835510421355,0.012786019728011863,0.05325556201629747,0.4602967102084271,0.11703327314866775,0.18447638582279471,0.03361710982054484,adult,gaussian_copula
k=3,capital-loss,occupation,race,0.22549241963883546,0.015032827975922364,0.10684602678023014,0.4509848392776709,0.16084966700732364,0.1822255489729612,0.03273378995534271,adult,gaussian_copula
k=3,capital-loss,occupation,sex,0.23340207198722412,0.03890034533120402,0.09800338888661397,0.46680414397444825,0.16295767785887533,0.1862701177538832,0.034157853149168804,adult,gaussian_copula
k=3,hours-per-week,occupation,workclass,0.5038198689652348,0.0069974981800727054,0.09976764096474346,1.0076397379304696,0.17575896449959008,0.44917104548902254,0.18501428417686405,adult,gaussian_copula
k=3,hours-per-week,occupation,relationship,0.4353337389951272,0.006046301930487877,0.050961771426231525,0.8706674779902543,0.1282791827268236,0.37037963859065515,0.1307359017311165,adult,gaussian_copula
k=3,hours-per-week,occupation,race,0.41835371852094505,0.006972561975349084,0.08787572335285206,0.8367074370418901,0.18542750012161655,0.3536470120985636,0.11914003124133932,adult,gaussian_copula
k=3,hours-per-week,occupation,sex,0.41868362393022396,0.017445150997092665,0.08284814708652388,0.8373672478604479,0.18168041313471958,0.3518317664033156,0.11804322602127529,adult,gaussian_copula
k=3,native-country,occupation,workclass,0.4824266688505794,0.004729673224025288,0.06507544244707424,0.9648533377011588,0.17252454200322115,0.44524486338388963,0.1751157073737425,adult,gaussian_copula
k=3,native-country,occupation,relationship,0.3630212546578765,0.0035244782005619075,0.049644800786208594,0.726042509315753,0.11950984831302264,0.35820730697963865,0.11976911274627941,adult,gaussian_copula
k=3,native-country,occupation,race,0.36520590721100693,0.004742933859883207,0.0737290979075386,0.7304118144220139,0.1720609677306446,0.3660131534499793,0.12110175985556743,adult,gaussian_copula
k=3,native-country,occupation,sex,0.3919036804389665,0.011039540294055395,0.08435953728348553,0.783807360877933,0.18116860170022045,0.35738221698940736,0.12026626231455365,adult,gaussian_copula
k=3,income,occupation,workclass,0.35937444494492443,0.009982623470692346,0.061981687072601446,0.7187488898898489,0.1431242749384997,0.35198025506530917,0.11497983757486746,adult,gaussian_copula
k=3,income,occupation,relationship,0.27574339625731953,0.0076595387849255426,0.0451775766758118,0.5514867925146391,0.10595792818626565,0.2984566149693327,0.08184377005069984,adult,gaussian_copula
k=3,income,occupation,race,0.24064183940051598,0.008021394646683866,0.06825180459440647,0.48128367880103196,0.12625061108198257,0.24981994525961224,0.05863351558196268,adult,gaussian_copula
k=3,income,occupation,sex,0.25397913025674623,0.02116492752139552,0.11442603005609928,0.5079582605134925,0.16009767788562726,0.2354642565639943,0.05400991687893324,adult,gaussian_copula
k=3,age,relationship,workclass,0.3722560091724336,0.004136177879693707,0.0440794046107858,0.7445120183448672,0.10441282116342535,0.3318546385134989,0.10329317594905767,adult,gaussian_copula
k=3,age,relationship,sex,0.36485449080709226,0.012161816360236409,0.07324602022849186,0.7297089816141845,0.14625949511487857,0.37602871871178944,0.11702946305504423,adult,gaussian_copula
k=3,fnlwgt,relationship,workclass,0.30885948814544856,0.003431772090504984,0.03478020719872241,0.6177189762908971,0.07673998658157186,0.28548383064071925,0.07812790122587811,adult,gaussian_copula
k=3,fnlwgt,relationship,sex,0.3007324507595922,0.01002441502531974,0.05594810859506162,0.6014649015191844,0.11737759985896704,0.3392684184994159,0.09221791141621263,adult,gaussian_copula
k=3,education,relationship,workclass,0.4091650374677531,0.003788565161738455,0.060020710863601,0.8183300749355062,0.11546311641552037,0.37356023414621065,0.13037278099778038,adult,gaussian_copula
k=3,education,relationship,sex,0.4049316481716555,0.011248101338101541,0.09472062405306908,0.809863296343311,0.15381366858257817,0.41194682277420097,0.14324858959361786,adult,gaussian_copula
k=3,education-num,relationship,workclass,0.3294956283526473,0.004576328171564546,0.04849173088735105,0.6589912567052946,0.09636809967121257,0.29885692407664116,0.08499220789957249,adult,gaussian_copula
k=3,education-num,relationship,sex,0.3097482126039065,0.012906175525162772,0.0886713271364809,0.619496425207813,0.1412315387369022,0.34783480675370915,0.09780501658129778,adult,gaussian_copula
k=3,marital-status,relationship,workclass,0.5625418606936654,0.005208720932348754,0.20198590557307236,1.1250837213873308,0.2561884878637508,0.5683055830431782,0.25641158452798707,adult,gaussian_copula
k=3,marital-status,relationship,sex,0.5587384226690143,0.015520511740805952,0.32432258793661195,1.1174768453380286,0.3648711912119679,0.5780045918115504,0.2652923802665479,adult,gaussian_copula
k=3,occupation,relationship,workclass,0.36855220506940745,0.00347690759499441,0.03773253593218951,0.7371044101388149,0.0979119886052391,0.35961862762728514,0.11966516717508896,adult,gaussian_copula
k=3,occupation,relationship,sex,0.33986362147332216,0.009440656152036727,0.06786,0.6797272429466443,0.13686021645521626,0.371898892578461,0.11436972378821458,adult,gaussian_copula
k=3,race,relationship,workclass,0.3183598001719831,0.003557092739351767,0.08932645510011875,0.6367196003439662,0.13654148768923816,0.29954240290355527,0.08479111187300778,adult,gaussian_copula
k=3,race,relationship,sex,0.32682391302567465,0.010894130434189155,0.2058749191269809,0.6536478260513493,0.24511515041138163,0.3571488312869544,0.10380880893519148,adult,gaussian_copula
k=3,capital-gain,relationship,workclass,0.2843316227836698,0.015796201265759435,0.08586780230129809,0.5686632455673396,0.1446303279078385,0.2637078727454393,0.06709032913277253,adult,gaussian_copula
k=3,capital-gain,relationship,sex,0.27875171205110355,0.04645861867518392,0.1852454330289505,0.5575034241022071,0.2396976381608745,0.3222082004062884,0.0818481913064149,adult,gaussian_copula
k=3,capital-loss,relationship,workclass,0.2843316227836698,0.015796201265759435,0.08586780230129809,0.5686632455673396,0.1446303279078385,0.2637078727454393,0.06709032913277253,adult,gaussian_copula
k=3,capital-loss,relationship,sex,0.27875171205110355,0.04645861867518392,0.1852454330289505,0.5575034241022071,0.2396976381608745,0.3222082004062884,0.0818481913064149,adult,gaussian_copula
k=3,hours-per-week,relationship,workclass,0.4698826706523075,0.006526148203504271,0.10946848450104418,0.939765341304615,0.1716052973296097,0.4155061450281768,0.1618031340761289,adult,gaussian_copula
k=3,hours-per-week,relationship,sex,0.4442976806846566,0.01851240336186069,0.16255697391589205,0.8885953613693132,0.217696052604096,0.43399148944205074,0.1604816598858685,adult,gaussian_copula
k=3,native-country,relationship,workclass,0.44711895909258426,0.0044051128974638845,0.12675248269931616,0.8942379181851685,0.18731174817998178,0.4090258138459854,0.14877218057174157,adult,gaussian_copula
k=3,native-country,relationship,sex,0.4585510552393432,0.012737529312203977,0.24868370746488677,0.9171021104786864,0.28926316373842714,0.4380966499036476,0.16364306385315797,adult,gaussian_copula
k=3,income,relationship,workclass,0.35113282420867287,0.009753689561352023,0.07639838745342124,0.7022656484173457,0.14171258190521516,0.3345767964753222,0.10394114207724903,adult,gaussian_copula
k=3,income,relationship,sex,0.33713176855984606,0.02809431404665384,0.10448,0.6742635371196921,0.1990121790620986,0.37509654669228454,0.11454973519249524,adult,gaussian_copula
k=3,age,race,workclass,0.30584585070226444,0.00410531343224516,0.044323425740141684,0.6116917014045289,0.10972546601150225,0.28668224147073307,0.07784329978785615,adult,gaussian_copula
k=3,age,race,relationship,0.2718025862986774,0.003648356863069495,0.05313763318455427,0.5436051725973547,0.11600805039032143,0.25337711104541705,0.06130885538631367,adult,gaussian_copula
k=3,age,race,sex,0.1718606920273535,0.006874427681094139,0.04518519716637319,0.343721384054707,0.08916687088177723,0.16625568362766513,0.02673951324302229,adult,gaussian_copula
k=3,fnlwgt,race,workclass,0.3117898407108636,0.0041850985330317255,0.07366096146758935,0.6235796814217271,0.12565311122274217,0.3009766780275917,0.08602020211189135,adult,gaussian_copula
k=3,fnlwgt,race,relationship,0.19578046681135092,0.0026104062241513455,0.04434964743458499,0.39156093362270183,0.07889118345388887,0.19483959699346004,0.03663824069503252,adult,gaussian_copula
k=3,fnlwgt,race,sex,0.2063967347774456,0.008255869391097825,0.06442835919905,0.4127934695548912,0.11393594186272792,0.20171346369079562,0.03909732296793395,adult,gaussian_copula
k=3,education,race,workclass,0.40049119036894476,0.004499901015381402,0.13249983948241267,0.8009823807378895,0.19200620598447257,0.3738020452210044,0.1305412456548794,adult,gaussian_copula
k=3,education,race,relationship,0.3448058375987879,0.0038742228943684036,0.07372749518856722,0.6896116751975758,0.12971053827335377,0.3061740769965927,0.08958274584917213,adult,gaussian_copula
k=3,education,race,sex,0.3395535113222226,0.01131845037740742,0.1185621375046067,0.6791070226444452,0.18781291096170538,0.29933525121577964,0.08598693413068362,adult,gaussian_copula
k=3,education-num,race,workclass,0.3143544498587281,0.005239240830978802,0.10871165718029563,0.6287088997174562,0.1576369810204712,0.3021443889505516,0.08655720433033537,adult,gaussian_copula
k=3,education-num,race,relationship,0.20269337864952292,0.0034066114058743345,0.05283870439375947,0.40538675729904583,0.08852969601286427,0.20243681842002473,0.039460343548554315,adult,gaussian_copula
k=3,education-num,race,sex,0.20915401990090496,0.010457700995045248,0.09100023586257733,0.4183080398018099,0.13354708549335143,0.19442830731798325,0.03635056508001039,adult,gaussian_copula
k=3,marital-status,race,workclass,0.32790745096433405,0.0037262210336856142,0.12947488309242045,0.6558149019286681,0.16150827413212407,0.3108575782556534,0.09079269360290057,adult,gaussian_copula
k=3,marital-status,race,relationship,0.5022848949674461,0.005773389597326967,0.2731920740346423,1.0045697899348922,0.3252810823538631,0.5351397718283557,0.2258934439481819,adult,gaussian_copula
k=3,marital-status,race,sex,0.29475473813521147,0.009825157937840383,0.21656699479955774,0.5895094762704229,0.23827491378042948,0.2678212392332313,0.06851635165536626,adult,gaussian_copula
k=3,occupation,race,workclass,0.3592781049097088,0.004202083098359167,0.07174651324679579,0.7185562098194176,0.1456701840375415,0.35520459552107947,0.11637366119097776,adult,gaussian_copula
k=3,occupation,race,relationship,0.26863138937799436,0.0030183302177302735,0.04459221899185127,0.5372627787559887,0.10271208030639589,0.2304438926228618,0.05157143014383686,adult,gaussian_copula
k=3,occupation,race,sex,0.27691212562958106,0.009230404187652702,0.08166573850374677,0.5538242512591621,0.15236064923001905,0.24653178550300017,0.0588978292022762,adult,gaussian_copula
k=3,capital-gain,race,workclass,0.3045944932639941,0.02030629955093294,0.1800537873141968,0.6091889865279883,0.2334208118932584,0.2742052875646063,0.0721400509523034,adult,gaussian_copula
k=3,capital-gain,race,relationship,0.1692870799721551,0.011285805331477007,0.10153491912698087,0.3385741599443102,0.12802143390718426,0.14719730405625006,0.02128145731262425,adult,gaussian_copula
k=3,capital-gain,race,sex,0.16537003234920764,0.03307400646984153,0.14576280823881083,0.33074006469841527,0.1871263925706178,0.15958583105307012,0.02475161928615585,adult,gaussian_copula
k=3,capital-loss,race,workclass,0.3045944932639941,0.02030629955093294,0.1800537873141968,0.6091889865279883,0.2334208118932584,0.2742052875646063,0.0721400509523034,adult,gaussian_copula
k=3,capital-loss,race,relationship,0.1692870799721551,0.011285805331477007,0.10153491912698087,0.3385741599443102,0.12802143390718426,0.14719730405625006,0.02128145731262425,adult,gaussian_copula
k=3,capital-loss,race,sex,0.16537003234920764,0.03307400646984153,0.14576280823881083,0.33074006469841527,0.1871263925706178,0.15958583105307012,0.02475161928615585,adult,gaussian_copula
k=3,hours-per-week,race,workclass,0.4317766889152779,0.007196278148587964,0.23655134023995744,0.8635533778305557,0.2633623901400511,0.4037987116065159,0.15162665817280463,adult,gaussian_copula
k=3,hours-per-week,race,relationship,0.39954943941689525,0.006659157323614921,0.13000700708406698,0.7990988788337905,0.19275377614277747,0.3489742990398457,0.11584385505444372,adult,gaussian_copula
k=3,hours-per-week,race,sex,0.37462297203226724,0.018731148601613363,0.2102080119569223,0.7492459440645345,0.25889771675361095,0.3279716109167807,0.1026896877505605,adult,gaussian_copula
k=3,native-country,race,workclass,0.4487181565046475,0.00547217264030058,0.27793608779329265,0.897436313009295,0.30712524606403413,0.420958553108488,0.15497492830515713,adult,gaussian_copula
k=3,native-country,race,relationship,0.36593735145980916,0.004435604260118899,0.171945205356046,0.7318747029196183,0.21576610596531792,0.3546993594418554,0.11292829557914696,adult,gaussian_copula
k=3,native-country,race,sex,0.37414281151468004,0.012901476259126897,0.2825294287703206,0.7482856230293601,0.3136532813832889,0.3545757105174861,0.11383152611151354,adult,gaussian_copula
k=3,income,race,workclass,0.3222131411490111,0.010740438038300371,0.12362547152041276,0.6444262822980222,0.18189056958709698,0.3022007891395197,0.08566801181358501,adult,gaussian_copula
k=3,income,race,relationship,0.22764060521682158,0.007588020173894053,0.10150190737480039,0.45528121043364317,0.13847435323060658,0.2721172770656771,0.06715233407281745,adult,gaussian_copula
k=3,income,race,sex,0.17844988411612955,0.017844988411612955,0.11686947954629212,0.3568997682322591,0.15329533160516617,0.1945626168471673,0.03541284097006534,adult,gaussian_copula
k=3,age,sex,workclass,0.2866885066131608,0.009556283553772027,0.043420478276892834,0.5733770132263216,0.10523965679276047,0.2668726919809191,0.06835347878449008,adult,gaussian_copula
k=3,fnlwgt,sex,workclass,0.3106091838991032,0.01035363946330344,0.05512623234101798,0.6212183677982064,0.11612179329057301,0.27315861578597384,0.07211834395967245,adult,gaussian_copula
k=3,education,sex,workclass,0.3991899021334098,0.011088608392594717,0.109894826583678,0.7983798042668196,0.17268103394057516,0.35624354346353715,0.12024081598431455,adult,gaussian_copula
k=3,education-num,sex,workclass,0.3125818271160067,0.013024242796500279,0.10636135539085213,0.6251636542320134,0.15168269165859932,0.2789460474595207,0.07490095733822566,adult,gaussian_copula
k=3,marital-status,sex,workclass,0.35461860120388194,0.009850516700107831,0.16525418778919784,0.7092372024077639,0.19577370478949332,0.334312164515234,0.10524151234171016,adult,gaussian_copula
k=3,occupation,sex,workclass,0.38102014004340523,0.01058389277898348,0.06394082306211867,0.7620402800868105,0.15252124499031888,0.3576579217177066,0.11927785879807251,adult,gaussian_copula
k=3,relationship,sex,workclass,0.4032778215470292,0.0112021617096397,0.1595878023012981,0.8065556430940584,0.203255383675489,0.4094346769034283,0.14084297930616269,adult,gaussian_copula
k=3,race,sex,workclass,0.3197307735145981,0.010657692450486604,0.18299120756725767,0.6394615470291962,0.2175225146547865,0.29836130154357243,0.08467391067844027,adult,gaussian_copula
k=3,capital-gain,sex,workclass,0.2843316227836698,0.0473886037972783,0.16653063510912736,0.5686632455673396,0.22333032365075817,0.2527377176001761,0.062026024723057974,adult,gaussian_copula
k=3,capital-loss,sex,workclass,0.2843316227836698,0.0473886037972783,0.16653063510912736,0.5686632455673396,0.22333032365075817,0.2527377176001761,0.062026024723057974,adult,gaussian_copula
k=3,hours-per-week,sex,workclass,0.4242495876499734,0.017677066152082224,0.1930052536751157,0.8484991752999468,0.24050812192228865,0.38914589293610147,0.14264262662604021,adult,gaussian_copula
k=3,native-country,sex,workclass,0.43236827402645267,0.01201022983406813,0.2482777617624176,0.8647365480529053,0.28433247474364265,0.39877676348051155,0.14323157482411966,adult,gaussian_copula
k=3,income,sex,workclass,0.2873500634699644,0.023945838622497034,0.13690139142541258,0.5747001269399288,0.18046306135771345,0.26340549432861476,0.06688448288263335,adult,gaussian_copula
k=3,age,capital-gain,workclass,0.2843316227836698,0.01895544151891132,0.046189453339339104,0.5686632455673396,0.1240443707955956,0.2566624941131283,0.06351109098096216,adult,gaussian_copula
k=3,age,capital-gain,fnlwgt,0.1315211260800131,0.010521690086401048,0.02368311617050899,0.2630422521600262,0.06122791236403263,0.10945185770815133,0.011926597611489096,adult,gaussian_copula
k=3,age,capital-gain,education,0.3136585954711109,0.020910573031407396,0.05698895213136236,0.6273171909422218,0.13330533102118636,0.26700104375753103,0.06913880936874324,adult,gaussian_copula
k=3,age,capital-gain,education-num,0.1261173457270382,0.01261173457270382,0.039088952131362355,0.2522346914540764,0.07646564681282883,0.1314214756647736,0.01689785618487761,adult,gaussian_copula
k=3,age,capital-gain,marital-status,0.22588701363580524,0.015059134242387017,0.05660285819581509,0.4517740272716105,0.11960176964728891,0.1990155997010245,0.03851347783365648,adult,gaussian_copula
k=3,age,capital-gain,occupation,0.19324158879652759,0.012882772586435172,0.04293355554645592,0.38648317759305517,0.0968877871118485,0.15731664536920786,0.02453319657495614,adult,gaussian_copula
k=3,age,capital-gain,relationship,0.21835960280086808,0.014557306853391206,0.06265995905163588,0.43671920560173616,0.1228333797771011,0.21410670650463012,0.044232404194747485,adult,gaussian_copula
k=3,age,capital-gain,race,0.1126629163424921,0.009013033307399368,0.03751944064534621,0.2253258326849842,0.07115318097619923,0.11830746614961929,0.01376819731505663,adult,gaussian_copula
k=3,age,capital-gain,sex,0.04941257032881534,0.009882514065763067,0.024874974816756074,0.09882514065763068,0.03849460757673427,0.04190261053580639,0.0017545905618277608,adult,gaussian_copula
k=3,age,capital-gain,capital-loss,0.030377360468449285,0.012150944187379715,0.021850798083616563,0.06075472093689857,0.029670840206708706,0.023624556480219484,0.0005580251114770843,adult,gaussian_copula
k=3,age,capital-gain,hours-per-week,0.35022000409483645,0.035022000409483646,0.08031687400188363,0.7004400081896729,0.18895217334241024,0.30035026304375567,0.08791896854296605,adult,gaussian_copula
k=3,age,capital-gain,native-country,0.35054970066745833,0.02336998004449722,0.08693575201670693,0.7010994013349167,0.18937178673960658,0.3051520011168996,0.08847455140287609,adult,gaussian_copula
k=3,age,capital-gain,income,0.0965367814585807,0.019307356291716142,0.046783351214118994,0.1930735629171614,0.07528291377023966,0.13039141507782834,0.015911300509517418,adult,gaussian_copula
k=3,age,capital-loss,workclass,0.2843316227836698,0.01895544151891132,0.046189453339339104,0.5686632455673396,0.1240443707955956,0.2566624941131283,0.06351109098096216,adult,gaussian_copula
k=3,age,capital-loss,fnlwgt,0.1315211260800131,0.010521690086401048,0.02368311617050899,0.2630422521600262,0.06122791236403263,0.10945185770815133,0.011926597611489096,adult,gaussian_copula
k=3,age,capital-loss,education,0.3136585954711109,0.020910573031407396,0.05698895213136236,0.6273171909422218,0.13330533102118636,0.26700104375753103,0.06913880936874324,adult,gaussian_copula
k=3,age,capital-loss,education-num,0.1261173457270382,0.01261173457270382,0.039088952131362355,0.2522346914540764,0.07646564681282883,0.1314214756647736,0.01689785618487761,adult,gaussian_copula
k=3,age,capital-loss,marital-status,0.22588701363580524,0.015059134242387017,0.05660285819581509,0.4517740272716105,0.11960176964728891,0.1990155997010245,0.03851347783365648,adult,gaussian_copula
k=3,age,capital-loss,occupation,0.19324158879652759,0.012882772586435172,0.04293355554645592,0.38648317759305517,0.0968877871118485,0.15731664536920786,0.02453319657495614,adult,gaussian_copula
k=3,age,capital-loss,relationship,0.21835960280086808,0.014557306853391206,0.06265995905163588,0.43671920560173616,0.1228333797771011,0.21410670650463012,0.044232404194747485,adult,gaussian_copula
k=3,age,capital-loss,race,0.1126629163424921,0.009013033307399368,0.03751944064534621,0.2253258326849842,0.07115318097619923,0.11830746614961929,0.01376819731505663,adult,gaussian_copula
k=3,age,capital-loss,sex,0.04941257032881534,0.009882514065763067,0.024874974816756074,0.09882514065763068,0.03849460757673427,0.04190261053580639,0.0017545905618277608,adult,gaussian_copula
k=3,age,capital-loss,hours-per-week,0.35022000409483645,0.035022000409483646,0.08031687400188363,0.7004400081896729,0.18895217334241024,0.30035026304375567,0.08791896854296605,adult,gaussian_copula
k=3,age,capital-loss,native-country,0.35054970066745833,0.02336998004449722,0.08693575201670693,0.7010994013349167,0.18937178673960658,0.3051520011168996,0.08847455140287609,adult,gaussian_copula
k=3,age,capital-loss,income,0.0965367814585807,0.019307356291716142,0.046783351214118994,0.1930735629171614,0.07528291377023966,0.13039141507782834,0.015911300509517418,adult,gaussian_copula
k=3,capital-gain,capital-loss,workclass,0.28433162278366986,0.09477720759455661,0.18467348593423694,0.5686632455673397,0.26567675956582654,0.2437478984094932,0.05799397111272682,adult,gaussian_copula
k=3,capital-gain,capital-loss,fnlwgt,0.1265163793456451,0.050606551738258045,0.08876724130870972,0.2530327586912902,0.1317960213454754,0.10506986477360344,0.011003596082163896,adult,gaussian_copula
k=3,capital-gain,capital-loss,education,0.31365859547111097,0.10455286515703699,0.15955405757339994,0.6273171909422219,0.28087963670466043,0.24995238760003025,0.06133153808030484,adult,gaussian_copula
k=3,capital-gain,capital-loss,education-num,0.11342370828385406,0.05671185414192703,0.10125837107407559,0.22684741656770813,0.13161015815866745,0.09320145948332369,0.008663674890984682,adult,gaussian_copula
k=3,capital-gain,capital-loss,marital-status,0.13124591130584332,0.04374863710194777,0.12188184677122149,0.26249182261168663,0.1444788282904969,0.10436406130717421,0.01083403270145804,adult,gaussian_copula
k=3,capital-gain,capital-loss,occupation,0.17815113140330047,0.059383710467766825,0.17815113140330047,0.35630226280660093,0.19864852488836907,0.1358082506551511,0.01834308419311742,adult,gaussian_copula
k=3,capital-gain,capital-loss,relationship,0.08066830187134022,0.026889433957113407,0.06820543302895049,0.16133660374268044,0.0876370672924861,0.06620232974258508,0.004377700397904545,adult,gaussian_copula
k=3,capital-gain,capital-loss,race,0.1126629163424921,0.04506516653699684,0.10462280905777815,0.2253258326849842,0.14713125067351646,0.1145660701978561,0.012925058619793737,adult,gaussian_copula
k=3,capital-gain,capital-loss,sex,0.027878841161295603,0.027878841161295603,0.02787884116129563,0.05575768232259121,0.03942663527354953,0.020646026824975832,0.00042621642985096915,adult,gaussian_copula
k=3,capital-gain,capital-loss,hours-per-week,0.33733046394496535,0.16866523197248268,0.33733046394496535,0.6746609278899307,0.401620359524924,0.2771465817869467,0.07515010244689621,adult,gaussian_copula
k=3,capital-gain,capital-loss,native-country,0.35041745628762133,0.11680581876254044,0.3466121878710945,0.7008349125752427,0.41830642587666794,0.30181021124465335,0.0869834890941687,adult,gaussian_copula
k=3,capital-gain,capital-loss,income,0.07833017321158021,0.07833017321158021,0.07833017321158023,0.15666034642316043,0.11077559329885044,0.061877930866918035,0.0038240289555871686,adult,gaussian_copula
k=3,age,hours-per-week,workclass,0.4479359068015233,0.007465598446692054,0.06251034273780762,0.8958718136030466,0.14855967479187188,0.40106477506218213,0.15077798570871032,adult,gaussian_copula
k=3,age,hours-per-week,marital-status,0.4321697948486958,0.00720282991414493,0.0526764546906351,0.8643395896973916,0.13460278568674844,0.36531321542527245,0.12667168498997922,adult,gaussian_copula
k=3,age,hours-per-week,occupation,0.42011300274354035,0.007001883379059006,0.03078402604315958,0.8402260054870807,0.11046162961631635,0.35132467907537834,0.11866613285157128,adult,gaussian_copula
k=3,age,hours-per-week,relationship,0.4468946849023382,0.007448244748372303,0.046904000655173826,0.8937893698046764,0.12519818347757422,0.3842116764078896,0.1391233248443687,adult,gaussian_copula
k=3,age,hours-per-week,race,0.3860153368002949,0.007720306736005897,0.06784450432005242,0.7720306736005897,0.15771019381631715,0.32796988668559585,0.10344074915502044,adult,gaussian_copula
k=3,age,hours-per-week,sex,0.3692837287580361,0.018464186437901806,0.05639835141886082,0.7385674575160722,0.14186818959233682,0.308166552457106,0.09231545187262091,adult,gaussian_copula
k=3,age,hours-per-week,native-country,0.4685744752467139,0.007809574587445232,0.0817209000450432,0.9371489504934278,0.18045261206954938,0.42319203260487764,0.1652899227791149,adult,gaussian_copula
k=3,age,hours-per-week,income,0.381614516195078,0.019080725809753903,0.06576511526964499,0.763229032390156,0.15858559910549763,0.32886101773233734,0.10353505584182499,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,workclass,0.43230701609270705,0.007205116934878451,0.06318041685434667,0.8646140321854141,0.14778900216899066,0.3919902889484598,0.14472047820260123,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,marital-status,0.3894263846689324,0.006490439744482207,0.03975544490397609,0.7788527693378648,0.11530988419837764,0.32959240539666984,0.10439353432835005,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,occupation,0.41044084271733344,0.006840680711955557,0.037548177388313335,0.8208816854346669,0.11163454342198623,0.34297314253953975,0.11298308947932761,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,relationship,0.39632617255640634,0.006605436209273439,0.03357698374349945,0.7926523451128127,0.10524450619805292,0.33512545188334986,0.10785074852369557,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,race,0.373548370664592,0.00747096741329184,0.06973070062650998,0.747096741329184,0.1584354057232337,0.32900607671453014,0.10277096439345912,adult,gaussian_copula
k=3,fnlwgt,hours-per-week,sex,0.36055410425453505,0.01802770521272675,0.051952725113631706,0.7211082085090701,0.14332565731983168,0.3021502898399626,0.0885825124682044,adult,gaussian_copula
